codigo,date,value
20640,2023-06-01,16998
20640,2023-07-01,12371
20640,2023-08-01,14154
20640,2023-09-01,13265
20640,2023-10-01,13945
20640,2023-11-01,15781
20640,2023-12-01,16847
20640,2024-01-01,12393
20640,2024-02-01,12317
20640,2024-03-01,16610
20640,2024-04-01,14113
20640,2024-05-01,14270
20640,2024-06-01,14873
20640,2024-07-01,15528
20640,2024-08-01,13381
20640,2024-09-01,15291
20640,2024-10-01,13319
20640,2024-11-01,11985
20640,2024-12-01,14248
20640,2025-01-01,9616
20640,2025-02-01,9795
20640,2025-03-01,13998
20640,2025-04-01,11775
20640,2025-05-01,12709
20640,2025-06-01,16104
20640,2025-07-01,13041
20640,2025-08-01,14105
20640,2025-09-01,17552
20640,2025-10-01,20047
20640,2025-11-01,17965
20640,2025-12-01,29635
20640,2026-01-01,13950
20640,2026-02-01,8675
20640,2026-03-01,10323
20640,2026-04-01,14328
20640,2026-05-01,9060
20640,2026-06-01,10696
20641,2011-03-01,3543
20641,2011-04-01,3349
20641,2011-05-01,4160
20641,2011-06-01,4435
20641,2011-07-01,3723
20641,2011-08-01,4261
20641,2011-09-01,4346
20641,2011-10-01,4187
20641,2011-11-01,4735
20641,2011-12-01,5111
20641,2012-01-01,3405
20641,2012-02-01,3240
20641,2012-03-01,4508
20641,2012-04-01,4573
20641,2012-05-01,5604
20641,2012-06-01,5288
20641,2012-07-01,4636
20641,2012-08-01,5292
20641,2012-09-01,4519
20641,2012-10-01,5273
20641,2012-11-01,5477
20641,2012-12-01,6381
20641,2013-01-01,4845
20641,2013-02-01,4440
20641,2013-03-01,5074
20641,2013-04-01,5674
20641,2013-05-01,6024
20641,2013-06-01,6190
20641,2013-07-01,4882
20641,2013-08-01,5472
20641,2013-09-01,5316
20641,2013-10-01,5279
20641,2013-11-01,4138
20641,2013-12-01,4496
20641,2014-01-01,3442
20641,2014-02-01,3130
20641,2014-03-01,3158
20641,2014-04-01,3240
20641,2014-05-01,3385
20641,2014-06-01,3655
20641,2014-07-01,3139
20641,2014-08-01,3220
20641,2014-09-01,3569
20641,2014-10-01,3841
20641,2014-11-01,4288
20641,2014-12-01,5264
20641,2015-01-01,3242
20641,2015-02-01,3002
20641,2015-03-01,3784
20641,2015-04-01,3365
20641,2015-05-01,3338
20641,2015-06-01,3027
20641,2015-07-01,2261
20641,2015-08-01,2990
20641,2015-09-01,3016
20641,2015-10-01,3236
20641,2015-11-01,3233
20641,2015-12-01,3589
20641,2016-01-01,2345
20641,2016-02-01,2467
20641,2016-03-01,2552
20641,2016-04-01,2326
20641,2016-05-01,2042
20641,2016-06-01,2427
20641,2016-07-01,1594
20641,2016-08-01,1717
20641,2016-09-01,1691
20641,2016-10-01,1652
20641,2016-11-01,1557
20641,2016-12-01,1830
20641,2017-01-01,1076
20641,2017-02-01,1130
20641,2017-03-01,1602
20641,2017-04-01,1220
20641,2017-05-01,1201
20641,2017-06-01,1711
20641,2017-07-01,1139
20641,2017-08-01,1250
20641,2017-09-01,1374
20641,2017-10-01,1485
20641,2017-11-01,1622
20641,2017-12-01,2587
20641,2018-01-01,1301
20641,2018-02-01,1264
20641,2018-03-01,1486
20641,2018-04-01,1571
20641,2018-05-01,1512
20641,2018-06-01,2063
20641,2018-07-01,1618
20641,2018-08-01,1878
20641,2018-09-01,1751
20641,2018-10-01,2140
20641,2018-11-01,2140
20641,2018-12-01,2584
20641,2019-01-01,1655
20641,2019-02-01,1840
20641,2019-03-01,2454
20641,2019-04-01,2449
20641,2019-05-01,2532
20641,2019-06-01,2795
20641,2019-07-01,2532
20641,2019-08-01,2342
20641,2019-09-01,2835
20641,2019-10-01,2692
20641,2019-11-01,2850
